,lid,rid,brand_lev,hdd_capacity_lev,weight_sim,title_lev,cpu_lev,ram_lev,title_tokens_overlap,brand_tokens_overlap,cpu_tokens_overlap,ram_tokens_overlap,hdd_capacity_tokens_overlap,weight_tokens_overlap,tfidf_sim,title_encoding_sim,brand_encoding_sim,cpu_encoding_sim,ram_encoding_sim,hdd_capacity_encoding_sim
18,www.flexshopper.com//884,www.vology.com//478,1.0,0.024324324324324298,0.0,0.6417910447761195,0.4011299435028248,0.04112554112554112,0.7,1.0,1.0,1.0,0.0,0.0,0.11774153164226298,0.8952523187471435,1.000000132605002,0.8789929170756647,0.6637190039516019,0.3696708033203143
19,www.vology.com//1277,www.vology.com//823,1.0,0.6576923076923077,0.0,0.8869565217391304,0.9611940298507463,0.5056433408577878,0.7272727272727273,1.0,0.7692307692307693,0.8461538461538461,0.7777777777777778,0.0,0.19191047548783544,0.9231036827803639,1.000000132605002,0.9889780136058144,0.949617425892165,0.6722001881825083
20,www.vology.com//1352,www.vology.com//2990,1.0,0.4134078212290503,1.0,0.7446808510638299,0.9002770083102493,0.7398720682302772,0.9,1.0,0.9166666666666666,0.96,0.7619047619047619,0.0,0.5122557755538255,0.9217385575923567,1.000000132605002,0.9804621577775423,0.9815852510960864,0.8018900958540984
21,www.vology.com//1352,www.vology.com//3413,1.0,0.5307262569832403,1.0,0.962962962962963,0.9878048780487805,0.4495412844036697,0.8,1.0,0.8333333333333334,0.92,0.6666666666666666,0.0,0.2032715364201508,0.9501922236333249,1.000000132605002,0.9929467027658228,0.9865852248191034,0.780155370400123
22,www.vology.com//439,www.vology.com//719,1.0,0.46816479400749067,0.8918918918918918,0.6666666666666667,0.8698060941828255,0.4818763326226013,0.7272727272727273,1.0,0.7692307692307693,0.8846153846153846,0.7368421052631579,0.0,0.1625234538018518,0.8838545367363444,1.000000132605002,0.9738311858042292,0.9717071488729963,0.6785132515309874
23,www.vology.com//224,www.vology.com//2723,1.0,0.5692883895131087,0.0,0.8695652173913043,0.9552238805970149,0.45598194130925507,0.8,1.0,0.8333333333333334,0.9166666666666666,0.8235294117647058,0.0,0.18536173554175028,0.917109906648142,1.000000132605002,0.9852618210095463,0.9470387454500905,0.6743788115339607
24,www.vology.com//1870,www.vology.com//3790,1.0,0.5767790262172285,0.0,0.8782608695652174,0.9582089552238806,0.5033860045146727,0.8,1.0,0.8333333333333334,0.9166666666666666,0.8823529411764706,0.0,0.18098241631638926,0.9187322241505875,1.000000132605002,0.9858496541930926,0.9547050311449231,0.6751493007184723
25,www.vology.com//4402,www.vology.com//501,1.0,0.45092838196286467,0.0,0.5957446808510638,0.8421052631578947,0.43496801705756927,0.5714285714285714,1.0,0.625,0.7931034482758621,0.4666666666666667,0.0,0.10409361572359385,0.8447385964670038,1.000000132605002,0.9698762724578296,0.9660051188089163,0.6373075400078363
26,www.vology.com//457,www.vology.com//80,1.0,0.5411140583554377,0.8918918918918918,0.900709219858156,0.961218836565097,0.5309168443496801,0.8461538461538461,1.0,0.8666666666666667,0.9285714285714286,0.8928571428571429,0.0,0.6290476182000971,0.9288117286742597,1.000000132605002,0.987083419037,0.986147926003357,0.7103766648867789
27,www.vology.com//2778,www.vology.com//3413,1.0,0.4634831460674157,1.0,0.7375886524822695,0.8975069252077562,0.46055437100213215,0.7272727272727273,1.0,0.7692307692307693,0.8846153846153846,0.7,0.0,0.1710154757381735,0.9141031069510994,1.000000132605002,0.9805745967745101,0.9753495149139124,0.7522062605212927
28,www.vology.com//2151,www.vology.com//988,1.0,0.797752808988764,0.0,0.9130434782608696,0.9701492537313433,0.49435665914221216,0.9,1.0,0.9166666666666666,0.9565217391304348,0.9444444444444444,0.0,0.3625259766040607,0.9616418479620097,1.000000132605002,0.9939731610030141,0.9567085482690114,0.9924669699027611
29,www.vology.com//1728,www.vology.com//2084,1.0,0.7,1.0,0.7985074626865671,0.923728813559322,0.696969696969697,0.6923076923076923,1.0,0.7333333333333333,0.8214285714285714,0.5862068965517241,0.0,0.29863995617831196,0.9548783708782973,1.000000132605002,0.993619560013961,0.9569212457008924,0.9699938922218708
30,www.vology.com//3718,www.vology.com//852,1.0,0.8,1.0,0.9814814814814815,0.9939024390243902,0.4655963302752294,0.9,1.0,0.9166666666666666,0.92,0.9444444444444444,0.0,0.4763386466777163,0.9651898988969025,1.000000132605002,0.9955264622779827,0.9574707095911226,0.9935876950809044
31,www.amazon.com//1836,www.amazon.com//241,1.0,0.0,0.0,0.6373937677053825,1.0,,0.9375,1.0,1.0,0.0,0.0,0.0,0.825164062330288,0.9484057544584347,1.0000000242694376,1.0000001321419445,1.0000000713893984,1.0000000713893984
32,www.flexshopper.com//2436,www.vology.com//1312,1.0,0.0,0.0,0.19565217391304346,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.1274291546587247,0.5219226522753564,1.0000001480520222,0.05978477837791072,0.07059742421233027,0.04244658245925856
33,www.flexshopper.com//1728,www.flexshopper.com//2032,1.0,0.0,0.0,0.553030303030303,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1226355204602584,0.7636789113519764,1.0000001480520222,0.017121246842065403,0.0819808871617707,0.10403964297743136
34,www.isupplyhub.com//459,www.isupplyhub.com//822,1.0,0.25,0.7213114754098362,0.7477477477477478,0.671875,1.0,0.375,1.0,0.6666666666666666,1.0,0.0,0.0,0.15209439651144477,0.8196456750920287,1.0000000242694376,0.7356660923739212,1.000000235176222,0.566141443760257
35,www.vology.com//1677,www.vology.com//604,1.0,0.4958448753462604,0.0,0.9099099099099099,0.8761329305135952,0.48853211009174313,0.7,1.0,0.75,0.782608695652174,0.8235294117647058,0.0,0.14826271669475516,0.9072240669257071,1.000000132605002,0.8572319689115253,0.8576210611895858,0.8036580770713484
36,www.vology.com//1491,www.vology.com//4190,1.0,0.8037383177570093,0.0,0.8888888888888888,0.8670694864048338,0.7568807339449541,0.7272727272727273,1.0,0.7692307692307693,0.8636363636363636,0.8333333333333334,0.0,0.37416798703444243,0.9054278509600138,1.000000132605002,0.8538563432613828,0.8587343248830077,0.8607495284085254
37,www.isupplyhub.com//985,www.vology.com//3304,1.0,0.0166204986149584,0.0,0.2748091603053435,0.11145510835913308,0.023076923076923106,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0045012243064456725,0.6384634732649228,1.000000132605002,0.6723741050129147,0.2364172100897305,0.1989073779285489
38,www.vology.com//2738,www.vology.com//3674,1.0,0.7009345794392523,0.0,0.905982905982906,0.9665653495440729,0.5984848484848485,0.7272727272727273,1.0,0.7692307692307693,0.8636363636363636,0.8333333333333334,0.0,0.304759238281508,0.9684843020408886,1.000000132605002,0.9938357161397462,0.9891157810314619,0.8663199197773968
39,www.vology.com//1299,www.vology.com//3401,1.0,0.8990384615384616,0.0,0.8198198198198199,0.7616099071207431,0.4022988505747126,0.7,1.0,0.6666666666666666,0.56,0.7647058823529411,0.0,0.18411717898262275,0.8633769851054346,1.000000132605002,0.7976745904255116,0.7540294641075374,0.9684778646816399
40,www.vology.com//1299,www.vology.com//3597,1.0,0.7451923076923077,0.0,0.8198198198198199,0.7673716012084593,0.463302752293578,0.7,1.0,0.6666666666666666,0.64,0.7647058823529411,0.0,0.191110483992172,0.9096718190278417,1.000000132605002,0.863432467680376,0.7910890406438071,0.9782548882164174
41,www.isupplyhub.com//821,www.vology.com//81,0.0,0.016348773841961872,0.7083333333333333,0.23809523809523814,0.008902077151335286,0.09502262443438914,0.09090909090909091,0.0,0.0,0.5,0.0,0.0,0.0006427921975725908,0.5366920017077568,0.3948018259563172,0.20411421308755648,0.5870207153896254,0.17050490828778941
42,www.vology.com//4339,www.vology.com//668,1.0,0.6929460580912863,0.0,0.7708333333333334,0.9093406593406593,0.5628997867803838,0.9090909090909091,1.0,0.9230769230769231,0.875,0.9444444444444444,0.0,0.9267935651563003,0.949612967057071,1.000000132605002,0.9859989896083046,0.9459700581663011,0.9814693890461933
43,www.isupplyhub.com//157,www.vology.com//4125,0.0,0.01869158878504673,0.8529411764705882,0.24226804123711343,0.1306990881458967,0.0757575757575758,0.07692307692307693,0.0,0.6666666666666666,0.5,0.0,0.0,0.0006056568408961217,0.6316701215450622,0.5114549108415086,0.5709650059774599,0.49712972223688306,-0.0063967777316583894
44,www.vology.com//1810,www.vology.com//558,1.0,0.47208121827411165,0.0,0.6875,0.7912087912087912,0.5479744136460554,0.7272727272727273,1.0,0.7692307692307693,0.875,0.8333333333333334,0.0,0.33142847374797924,0.9022483666654575,1.000000132605002,0.8515338026512349,0.8912017891440771,0.7747063277372231
45,www.vology.com//3957,www.vology.com//643,1.0,0.5076142131979695,0.0,0.9513888888888888,0.8956043956043956,0.6886993603411513,0.8181818181818182,1.0,0.8461538461538461,0.9166666666666666,0.8888888888888888,0.0,0.5133914852064888,0.9586118664699436,1.000000132605002,0.8712299558948832,0.9027368995244294,0.8156238900035553
46,www.vology.com//3065,www.vology.com//4323,1.0,1.0,0.0,1.0,1.0,0.4666666666666667,1.0,1.0,1.0,1.0,1.0,0.0,0.9999999999999999,1.0000000117320447,1.000000132605002,1.0000002209655294,0.9946033197218975,1.000000175767637
47,www.vology.com//1889,www.vology.com//2908,1.0,0.7208121827411167,0.0,0.7152777777777778,0.8848314606741573,0.5884861407249466,0.8181818181818182,1.0,0.8461538461538461,0.9166666666666666,0.9090909090909091,0.0,0.5305116756348054,0.9247334148418889,1.000000132605002,0.9846141276675752,0.980767442472251,0.9801126721784793
48,www.vology.com//3250,www.vology.com//558,1.0,0.4441624365482234,0.0,0.75,0.9010989010989011,0.48614072494669514,0.9,1.0,0.9166666666666666,0.9565217391304348,0.9411764705882353,0.0,0.5988264611064895,0.9345966349650796,1.000000132605002,0.9829473043442433,0.9008666139131125,0.7925513756959042
49,www.amazon.com//2005,www.vology.com//1107,0.0,0.028037383177570097,0.576271186440678,0.1709401709401709,0.14589665653495443,0.07239819004524883,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.19951548192244245,0.3948018259563172,0.43601922681490674,0.5744239426408125,0.18838443895187862
50,www.vology.com//1546,www.vology.com//1949,1.0,0.5304568527918782,0.0,0.9861111111111112,0.9943820224719101,0.7919621749408984,0.9090909090909091,1.0,0.9230769230769231,0.9545454545454546,0.9444444444444444,0.0,0.7168740995500982,0.9883671048277051,1.000000132605002,0.9978426064763473,0.9938798132240115,0.7995086766642134
51,www.isupplyhub.com//1431,www.vology.com//3250,0.0,0.033653846153846145,0.0,0.16216216216216217,0.13595166163141992,0.07339449541284404,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.1892971137308871,0.3948018259563172,0.4769440319404401,0.5876979858059002,0.2215687859395602
52,www.vology.com//1107,www.vology.com//2140,1.0,0.8271028037383178,1.0,0.9743589743589743,0.9908814589665653,0.7714932126696833,0.9090909090909091,1.0,0.9230769230769231,0.9583333333333334,0.9444444444444444,0.0,0.7377857084864976,0.987868075600515,1.000000132605002,0.998258970385483,0.9949439329600188,0.921279327626495
53,www.vology.com//3066,www.vology.com//844,1.0,0.680672268907563,0.0,0.6808510638297872,0.8753462603878116,0.5543710021321961,0.7272727272727273,1.0,0.7692307692307693,0.8461538461538461,0.7777777777777778,0.0,0.14660711311859448,0.90884214377789,1.000000132605002,0.9795602200204684,0.9439746879833761,0.8661630485397155
54,www.flexshopper.com//884,www.vology.com//658,1.0,0.0337078651685393,0.0,0.8782608695652174,0.4238805970149254,0.04288939051918739,0.8,1.0,1.0,1.0,0.0,0.0,0.31928877384269794,0.9574135208878961,1.000000132605002,0.8649043509042694,0.6546431919329685,0.37975950614014103
55,www.vology.com//248,www.vology.com//457,1.0,0.4571428571428572,1.0,0.7761194029850746,0.9152542372881356,0.5844155844155844,0.9,1.0,0.9166666666666666,0.96,0.8333333333333334,0.0,0.4496030068576492,0.9265256699327005,1.000000132605002,0.988375566303505,0.9893124779887651,0.6654323070667127
56,www.vology.com//1566,www.vology.com//4475,1.0,0.8873720136518771,1.0,0.7659574468085106,0.9085872576177285,0.47974413646055436,1.0,1.0,1.0,1.0,1.0,0.0,0.867928516494967,0.9368394988655885,1.000000132605002,0.9849529586077163,0.9506894552352505,0.9834622253888652
57,www.vology.com//1956,www.vology.com//1978,1.0,0.680672268907563,0.0,0.6808510638297872,0.8753462603878116,0.49040511727078895,0.8181818181818182,1.0,0.8461538461538461,0.9230769230769231,0.8333333333333334,0.0,0.4006306099313594,0.8959701001775423,1.000000132605002,0.9798274328242755,0.976943855688877,0.8104403850445434
58,www.vology.com//3330,www.vology.com//844,1.0,0.6538461538461539,0.0,0.8695652173913043,0.9552238805970149,0.6303191489361701,0.8,1.0,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.0,0.1852903648498158,0.9161338400973362,1.000000132605002,0.9879690176657911,0.9832887924540141,0.6735067472123024
59,www.vology.com//1005,www.vology.com//1438,1.0,0.7715355805243446,0.0,0.9043478260869565,0.9671641791044776,0.4063205417607223,0.8181818181818182,1.0,0.8461538461538461,0.8846153846153846,0.8947368421052632,0.0,0.35910499587969275,0.952517290077688,1.000000132605002,0.9932667046583294,0.9027042352084241,0.9926875739516533
60,www.vology.com//3938,www.vology.com//4007,1.0,0.6867816091954023,1.0,0.7654320987654322,0.9147286821705426,0.8525252525252525,0.9230769230769231,1.0,1.0,1.0,1.0,0.0,0.9537224401089042,0.9384661382087884,1.000000132605002,0.9860497232675323,0.986920801119401,0.9836170580796922
61,www.vology.com//1026,www.vology.com//323,1.0,0.40372670807453415,0.0,0.6808510638297872,0.817174515235457,0.42643923240938164,0.7,1.0,0.75,0.88,0.7777777777777778,0.0,0.04347643810127322,0.8467582207349976,1.000000132605002,0.8629720682806401,0.9787918287362103,0.6644345604727567
62,www.vology.com//1677,www.vology.com//3304,1.0,0.45983379501385047,0.0,0.9279279279279279,0.8821752265861027,0.6169724770642202,0.8,1.0,0.8333333333333334,0.8260869565217391,0.8823529411764706,0.0,0.4188443737712746,0.9138241818788702,1.000000132605002,0.8593771323322761,0.8567742141247807,0.8011679082398291
63,www.isupplyhub.com//985,www.vology.com//2097,1.0,0.028846153846153855,0.0,0.2709923664122137,0.11145510835913308,0.020642201834862428,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0039665405415587555,0.6137520535399109,1.000000132605002,0.6647661127768284,0.3166712687164994,0.22523663346272718
64,www.vology.com//2930,www.vology.com//4437,1.0,0.523076923076923,0.0,0.33333333333333337,0.8187311178247734,0.44009216589861755,0.6,1.0,0.5833333333333334,0.52,0.6666666666666666,0.0,0.017763026895921775,0.6439974475519152,1.000000132605002,0.8970612599661423,0.7584037188269812,0.6879463749652137
65,www.isupplyhub.com//821,www.vology.com//21,0.0,0.020746887966805017,0.0,0.19727891156462585,0.008426966292134797,0.08528784648187637,0.09090909090909091,0.0,0.0,0.5,0.0,0.0,0.0007710656351159684,0.509593269360648,0.3948018259563172,0.17918900725089398,0.4890351171000159,0.17072980577664632
66,www.isupplyhub.com//821,www.vology.com//1491,0.0,0.02336448598130836,0.7083333333333333,0.23809523809523814,0.00911854103343468,0.09848484848484851,0.09090909090909091,0.0,0.0,0.5,0.0,0.0,0.0007083822183763524,0.5400059336238037,0.3948018259563172,0.15829976436171714,0.496793729410258,0.1739772134329386
67,www.vology.com//1463,www.vology.com//2932,1.0,0.8269230769230769,0.0,0.9459459459459459,0.8882175226586103,0.6077981651376148,0.8,1.0,0.8333333333333334,0.9047619047619048,0.8823529411764706,0.0,0.4501074330595598,0.9352876586289531,1.000000132605002,0.8670344482627621,0.8728645761346198,0.8618521078659482
68,www.vology.com//3957,www.vology.com//4339,1.0,0.8464730290456431,0.0,0.9791666666666666,0.9917582417582418,0.7974413646055437,0.9090909090909091,1.0,0.9230769230769231,0.9583333333333334,0.9444444444444444,0.0,0.7244795910278257,0.9905777482363829,1.000000132605002,0.9980106167278796,0.9939105318064982,0.9288866705075504
69,www.vology.com//135,www.vology.com//3957,1.0,0.4054054054054054,0.0,0.33333333333333337,0.7197802197802198,0.33688699360341157,0.375,1.0,0.4666666666666667,0.5357142857142857,0.41379310344827586,0.0,0.01246543750206047,0.5264006685070965,1.000000132605002,0.889424937825397,0.83843283569017,0.6649278069327482
70,www.vology.com//1273,www.vology.com//2017,1.0,0.8910081743869209,1.0,0.9658119658119658,0.8961424332344213,0.5361990950226244,0.9090909090909091,1.0,0.9230769230769231,0.9545454545454546,0.9545454545454546,0.0,0.8180399788563013,0.9654827176949983,1.000000132605002,0.8688401249936388,0.884796205506212,0.9944987086130378
71,www.vology.com//1273,www.vology.com//1290,1.0,0.776566757493188,1.0,0.9829059829059829,0.993920972644377,0.5303030303030303,0.9090909090909091,1.0,0.9230769230769231,0.9545454545454546,0.9545454545454546,0.0,0.7605528303240586,0.9931269260950844,1.000000132605002,0.9990045169159931,0.9956854089533742,0.9982094216286601
72,www.vology.com//1273,www.vology.com//3508,1.0,0.7411167512690355,0.0,0.7152777777777778,0.8848314606741573,0.6439232409381663,0.8181818181818182,1.0,0.8461538461538461,0.9090909090909091,0.9090909090909091,0.0,0.5200953879603658,0.9324218608982909,1.000000132605002,0.9857226457541722,0.9511385544422633,0.9826398862245097
73,www.vology.com//1546,www.vology.com//1843,1.0,0.8464730290456431,0.0,0.9791666666666666,0.9915730337078652,0.7121535181236673,0.9090909090909091,1.0,0.9230769230769231,0.9545454545454546,0.9444444444444444,0.0,0.755634720063956,0.9844079987275131,1.000000132605002,0.9966231735840634,0.9722292278117068,0.8805762658393039
74,www.vology.com//1181,www.vology.com//3334,1.0,0.4375,0.0,0.72,0.8839779005524862,0.608421052631579,0.8,1.0,0.8333333333333334,0.9047619047619048,0.8823529411764706,0.0,0.23938400343892002,0.938491047525563,1.000000132605002,0.9846848887094287,0.9554504405069948,0.7973649284805998
75,www.vology.com//1801,www.vology.com//3334,1.0,0.525,0.0,0.94,0.9751381215469613,0.5873684210526315,0.9090909090909091,1.0,0.9230769230769231,0.9545454545454546,0.9444444444444444,0.0,0.6336761372190137,0.9648247804223131,1.000000132605002,0.9932571520580966,0.9067386337516752,0.7992801653051737
76,www.vology.com//1287,www.vology.com//1878,1.0,0.48753462603878117,0.0,0.972972972972973,0.9909365558912386,0.5894495412844036,0.9,1.0,0.9166666666666666,0.9565217391304348,0.7619047619047619,0.0,0.6493135087893526,0.9530956071505603,1.000000132605002,0.9923064801934154,0.9857144573119424,0.7854679300078643
77,www.vology.com//1107,www.vology.com//3597,1.0,0.8037383177570093,0.0,0.9145299145299145,0.8761329305135952,0.7013574660633484,0.8181818181818182,1.0,0.8461538461538461,0.9166666666666666,0.8888888888888888,0.0,0.6091325253580483,0.9411187450642577,1.000000132605002,0.8577318451879841,0.9841031586666822,0.9849043150544415
78,www.vology.com//2932,www.vology.com//3945,1.0,0.8653846153846154,0.0,0.9459459459459459,0.8882175226586103,0.5940366972477065,0.8,1.0,0.8333333333333334,0.8260869565217391,0.8823529411764706,0.0,0.38939071428960265,0.9510259762541575,1.000000132605002,0.8665467117870665,0.8714773934340561,0.9878953407849327
79,www.amazon.com//536,www.vology.com//135,1.0,0.06486486486486487,0.5892857142857143,0.3783783783783784,0.09887005649717517,0.06739130434782614,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.005941242152070219,0.6660116142254482,1.000000132605002,0.5707666310876562,0.6780788485506766,0.35666563188784606
80,www.amazon.com//536,www.vology.com//1677,1.0,0.10576923076923073,0.0,0.3153153153153153,0.10876132930513593,0.06880733944954132,0.5,1.0,1.0,0.5,0.0,0.0,0.011970486480887004,0.5301358639387833,1.000000132605002,0.5668794865908329,0.6133429484527859,0.27187611648954974
81,www.vology.com//1676,www.vology.com//688,1.0,0.8007662835249042,0.0,0.981651376146789,0.9934426229508196,0.535632183908046,0.9,1.0,0.9166666666666666,0.96,0.9444444444444444,0.0,0.6008210118964273,0.9702235611141674,1.000000132605002,0.996242344791729,0.9225840309016363,0.9958915246612344
82,www.vology.com//105,www.vology.com//4455,1.0,0.6233421750663131,0.0,0.7234042553191489,0.8337950138504155,0.46055437100213215,0.5714285714285714,1.0,0.625,0.7931034482758621,0.5333333333333333,0.0,0.12134446548478955,0.8980349892204349,1.000000132605002,0.8861050772705545,0.9817592356091618,0.9551730374655639
83,www.vology.com//1414,www.vology.com//3281,1.0,0.6242236024844721,0.0,0.7446808510638299,0.9002770083102493,0.488272921108742,0.6428571428571429,1.0,0.6875,0.7931034482758621,0.5172413793103449,0.0,0.35230796490118366,0.9094379348579591,1.000000132605002,0.984961733935598,0.8981236281998164,0.9428266880139302
84,www.vology.com//4413,www.vology.com//538,1.0,0.5392491467576792,1.0,0.7234042553191489,0.8919667590027701,0.6972281449893389,0.7272727272727273,1.0,0.7692307692307693,0.8461538461538461,0.7368421052631579,0.0,0.19807694001263862,0.9048268425953675,1.000000132605002,0.9781644348065093,0.9573910306748246,0.6992554214645803
85,www.flexshopper.com//1729,www.vology.com//457,1.0,0.0,0.0,0.6194029850746269,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.1052125610608611,0.9115767888981468,1.000000132605002,0.05384551888502716,0.07127149544340844,0.031102738233036456
86,www.flexshopper.com//1729,www.vology.com//1352,1.0,0.0,0.0,0.75,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.14830112782594923,0.9287102159943825,1.000000132605002,0.052504187382048685,0.05893068285393858,0.013517154090055633
87,www.vology.com//658,www.vology.com//807,1.0,0.7340823970037453,0.0,0.9130434782608696,0.9701492537313433,0.7607223476297968,0.8181818181818182,1.0,0.8461538461538461,0.9230769230769231,0.8947368421052632,0.0,0.3792782752279256,0.9699985030484498,1.000000132605002,0.9949376350468561,0.9902013241830695,0.9918902928934094
88,www.vology.com//2002,www.vology.com//478,1.0,0.3891891891891892,1.0,0.7686567164179104,0.9124293785310734,0.7424242424242424,0.8,1.0,0.8333333333333334,0.92,0.6666666666666666,0.0,0.13476676516795771,0.8807149115122967,1.000000132605002,0.9843016606333217,0.9841377413035362,0.6239254853721954
